,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,has_warranty,state,price_usd,number_of_photos
13324,Renault,Laguna,mechanical,green,400000,2001,diesel,1.9,hatchback,False,owned,3600.0,6
13325,Renault,Megane Scenic,mechanical,blue,300000,1996,gasoline,2.0,minivan,False,owned,1800.0,6
13326,Renault,25,mechanical,blue,250000,1992,diesel,2.1,hatchback,False,owned,600.0,7
13327,Renault,Megane,mechanical,red,363000,1998,gasoline,1.6,sedan,False,owned,1350.0,9
13328,Renault,Duster,mechanical,brown,29535,2013,gasoline,2.0,suv,False,owned,9499.0,15
13329,Renault,Scenic,mechanical,white,122350,2015,diesel,1.5,minivan,False,owned,9699.0,18
13330,Renault,Fluence,automatic,black,112000,2015,gasoline,1.6,sedan,False,owned,9100.0,18
13331,Renault,Scenic,mechanical,silver,128000,2012,diesel,1.5,minivan,False,owned,9250.0,18
13332,Renault,Scenic,mechanical,blue,370700,2005,diesel,1.5,minivan,False,owned,4599.0,17
13333,Renault,Kaptur,mechanical,blue,72500,2016,gasoline,1.6,suv,False,owned,14199.0,17
13334,Renault,Megane,mechanical,white,165150,2016,diesel,1.5,hatchback,False,owned,13150.0,17
13335,Renault,Vel Satis,mechanical,black,276500,2002,diesel,2.2,hatchback,False,owned,3499.0,17
13336,Renault,Sandero,mechanical,blue,29000,2017,gasoline,1.6,hatchback,False,owned,8500.0,6
13337,Renault,Megane,mechanical,blue,413000,2002,diesel,1.9,hatchback,False,owned,2600.0,2
13338,Renault,Megane,mechanical,green,213400,1996,gasoline,1.6,hatchback,False,owned,850.0,3
13339,Renault,Laguna,mechanical,green,379000,1997,gasoline,1.0,hatchback,False,owned,1350.0,7
13340,Renault,Megane,mechanical,white,299014,1997,gasoline,1.4,hatchback,False,owned,650.0,17
13341,Renault,Logan,mechanical,white,132000,2017,gasoline,1.6,sedan,False,owned,7600.0,5
13342,Renault,Espace,mechanical,other,339207,2003,diesel,1.9,minivan,False,owned,5300.0,14
13343,Renault,Scenic,mechanical,white,300000,1997,gasoline,1.6,minivan,False,owned,2000.0,5
13344,Renault,Megane,mechanical,green,360000,1998,gasoline,1.6,sedan,False,owned,889.0,4
13345,Renault,Scenic,mechanical,white,153452,1999,diesel,1.9,minivan,False,owned,1750.0,5
13346,Renault,Laguna,mechanical,green,230000,1998,gasoline,1.6,liftback,False,owned,1500.0,2
13347,Renault,Laguna,mechanical,green,260690,1994,gasoline,1.8,hatchback,False,owned,1300.0,7
13348,Renault,Laguna,mechanical,other,350000,1994,gasoline,1.8,hatchback,False,owned,1150.0,5
13349,Renault,Scenic,mechanical,silver,333333,2002,gasoline,1.6,minivan,False,owned,4200.0,10
13350,Renault,Grand Scenic,mechanical,silver,200000,2008,diesel,1.5,minivan,False,owned,5600.0,9
13351,Renault,Laguna,mechanical,grey,250000,1997,gasoline,2.0,hatchback,False,owned,1599.0,7
13352,Renault,Megane,mechanical,black,300000,2004,diesel,1.5,hatchback,False,owned,4200.0,6
13353,Renault,Laguna,mechanical,blue,200000,1998,diesel,1.9,universal,False,owned,1500.0,3
13354,Renault,25,mechanical,blue,111111,1985,gasoline,2.2,hatchback,False,owned,700.0,5
13355,Renault,Megane,mechanical,silver,185000,2015,diesel,1.5,universal,False,owned,10450.0,17
13356,Renault,Kaptur,mechanical,other,35000,2017,gasoline,2.0,suv,False,owned,14500.0,3
13357,Renault,Espace,mechanical,green,325478,1990,gasoline,2.0,minivan,False,owned,750.0,11
13358,Renault,Megane,mechanical,red,320000,1996,gasoline,1.6,hatchback,False,owned,600.0,2
13359,Renault,Megane Scenic,automatic,silver,239000,1997,gasoline,1.6,minivan,False,owned,1950.0,6
13360,Renault,19,mechanical,red,250000,1993,gasoline,1.8,hatchback,False,owned,616.52,5
13361,Renault,Megane,mechanical,silver,234567,2000,gasoline,1.6,hatchback,False,owned,1450.0,8
13362,Renault,Grand Scenic,mechanical,silver,260000,2010,diesel,1.5,minivan,False,owned,10500.0,20
13363,Renault,Megane,mechanical,yellow,224000,2012,gasoline,1.6,hatchback,False,owned,4500.0,7
13364,Renault,Laguna,mechanical,green,268000,1997,gasoline,2.0,universal,False,owned,2086.69,6
13365,Renault,Megane,mechanical,red,322567,1999,diesel,1.9,universal,False,owned,1900.0,8
13366,Renault,Kangoo,mechanical,white,111111,2006,gasoline,1.4,van,False,owned,1950.0,5
13367,Renault,Megane,mechanical,green,233000,2006,gasoline,1.4,sedan,False,owned,3500.0,9
13368,Renault,Espace,mechanical,blue,480000,1997,diesel,2.2,minivan,False,owned,2666.0,10
13369,Renault,Laguna,automatic,green,250000,2002,gasoline,2.0,hatchback,False,owned,3650.0,13
13370,Renault,Scenic,mechanical,blue,320000,2000,diesel,1.9,minivan,False,owned,2950.0,15
13371,Renault,Clio,mechanical,black,125000,2007,gasoline,1.2,hatchback,False,owned,3900.0,7
13372,Renault,Trafic,mechanical,white,350000,2003,diesel,1.9,minivan,False,owned,7700.0,2
13373,Renault,Megane Scenic,mechanical,grey,300000,1998,gasoline,1.6,minivan,False,owned,2200.0,7
13374,Renault,Megane,mechanical,silver,215000,2010,diesel,1.5,universal,False,owned,7399.0,13
13375,Renault,Laguna,mechanical,silver,230000,2001,gasoline,1.6,universal,False,owned,4200.0,7
13376,Renault,Espace,automatic,silver,250000,1999,gasoline,2.0,minivan,False,owned,3200.0,2
13377,Renault,Grand Scenic,mechanical,black,243900,2012,diesel,1.5,minivan,False,owned,9700.0,13
13378,Renault,Megane,mechanical,black,314000,1999,gasoline,1.6,coupe,False,owned,1700.0,6
13379,Renault,9,mechanical,red,177000,1988,gasoline,1.7,sedan,False,owned,1445.0,11
13380,Renault,Symbol,mechanical,blue,200000,2002,gasoline,1.4,sedan,False,owned,2100.0,2
13381,Renault,Megane,mechanical,other,150000,2003,gasoline,1.6,hatchback,False,owned,3700.0,9
13382,Renault,Laguna,mechanical,brown,255000,1999,gasoline,2.0,universal,False,owned,1700.0,1
13383,Renault,Laguna,mechanical,silver,333333,1997,diesel,2.2,universal,False,owned,2100.0,9
13384,Renault,Scenic,mechanical,green,253000,1998,gasoline,1.6,minivan,False,owned,2200.0,8
13385,Renault,Laguna,mechanical,grey,270000,2010,diesel,1.5,hatchback,False,owned,8000.0,6
13386,Renault,Megane,mechanical,black,310000,2010,diesel,1.5,universal,False,owned,7200.0,10
13387,Renault,Clio,mechanical,blue,100000,1997,gasoline,1.4,hatchback,False,owned,600.0,6
13388,Renault,Megane Scenic,mechanical,red,300000,1998,gasoline,1.6,minivan,False,owned,2400.0,5
13389,Renault,Laguna,mechanical,blue,300000,2000,diesel,1.9,hatchback,False,owned,1900.0,3
13390,Renault,Scenic,mechanical,blue,262500,1999,gasoline,1.6,minivan,False,owned,3500.0,16
13391,Renault,Scenic,mechanical,blue,350000,1999,diesel,1.9,minivan,False,emergency,1350.0,6
13392,Renault,Scenic,mechanical,blue,410000,2000,gasoline,2.0,hatchback,False,owned,3800.0,4
13393,Renault,Megane,mechanical,silver,300000,2010,diesel,1.5,hatchback,False,owned,7200.0,12
13394,Renault,19,mechanical,blue,250000,1994,gasoline,1.8,sedan,False,owned,750.0,2
13395,Renault,Laguna,mechanical,grey,280000,2002,diesel,2.2,hatchback,False,owned,3800.0,12
13396,Renault,Laguna,mechanical,other,200000,1997,gasoline,1.8,universal,False,owned,2300.0,6
13397,Renault,21,mechanical,grey,1000000,1992,diesel,2.1,hatchback,False,owned,700.0,3
13398,Renault,Espace,mechanical,blue,356770,1993,gasoline,2.2,minivan,False,owned,1600.0,10
13399,Renault,Laguna,mechanical,white,300000,1998,diesel,2.2,universal,False,owned,1300.0,12
13400,Renault,Megane Scenic,mechanical,grey,343220,1997,diesel,1.9,minivan,False,owned,2500.0,12
13401,Renault,Scenic,mechanical,blue,310000,1998,gasoline,2.0,minivan,False,owned,1700.0,6
13402,Renault,Scenic,mechanical,blue,405000,2000,diesel,1.9,minivan,False,owned,3500.0,9
13403,Renault,Laguna,automatic,grey,380000,2002,gasoline,3.0,universal,False,owned,3000.0,15
13404,Renault,19,mechanical,blue,239000,1993,gasoline,1.8,sedan,False,owned,650.0,6
13405,Renault,Megane,mechanical,silver,157000,2015,gasoline,1.6,hatchback,False,owned,8900.0,2
13406,Renault,Safrane,mechanical,blue,333000,1997,gasoline,2.0,hatchback,False,owned,2350.0,3
13407,Renault,Megane Scenic,mechanical,green,342586,1996,diesel,1.9,hatchback,False,owned,2100.0,8
13408,Renault,19,mechanical,silver,1000000,1994,gasoline,1.7,hatchback,False,owned,600.0,5
13409,Renault,Scenic,mechanical,blue,248000,2000,diesel,1.9,hatchback,False,owned,4300.0,8
13410,Renault,Safrane,mechanical,green,345000,1998,diesel,2.2,hatchback,False,owned,2150.0,5
13411,Renault,21,mechanical,silver,300000,1986,gasoline,1.7,sedan,False,owned,750.0,16
13412,Renault,Laguna,mechanical,blue,300000,1995,gasoline,2.0,hatchback,False,owned,1500.0,10
13413,Renault,Grand Scenic,mechanical,black,149000,2014,diesel,1.5,minivan,False,owned,10999.0,25
13414,Renault,Laguna,mechanical,silver,320000,2000,gasoline,1.6,liftback,False,owned,2250.0,10
13415,Renault,Megane,mechanical,black,273007,2010,diesel,1.5,universal,False,owned,8700.0,29
13416,Renault,Megane Scenic,mechanical,blue,270000,1998,gasoline,1.4,minivan,False,owned,2200.0,9
13417,Renault,Megane,mechanical,silver,260000,2009,diesel,1.5,hatchback,False,owned,6900.0,4
13418,Renault,Megane,mechanical,red,250000,2000,gasoline,1.6,liftback,False,owned,2400.0,9
13419,Renault,Laguna,mechanical,grey,300000,1998,gasoline,1.8,universal,False,owned,1800.0,5
13420,Renault,Grand Scenic,mechanical,brown,235000,2010,diesel,1.5,minivan,False,owned,8200.0,27
13421,Renault,Megane,automatic,green,235000,1996,gasoline,1.6,hatchback,False,owned,1100.0,7
13422,Renault,19,mechanical,blue,252796,1993,gasoline,1.7,sedan,False,owned,240.73,7
13423,Renault,Laguna,mechanical,violet,355000,1998,gasoline,1.8,hatchback,False,owned,1470.17,19
13424,Renault,Laguna,mechanical,black,340000,2002,diesel,1.9,universal,False,owned,3150.0,10
13425,Renault,Scenic,automatic,grey,287000,2004,gasoline,1.6,minivan,False,owned,4400.0,5
13426,Renault,Megane,mechanical,silver,400000,2005,diesel,1.9,universal,False,owned,4200.0,6
13427,Renault,Mascott,mechanical,white,300000,2003,diesel,2.8,van,False,owned,7400.0,7
13428,Renault,Laguna,mechanical,green,300000,1994,gasoline,1.8,sedan,False,owned,1100.0,7
13429,Renault,Grand Scenic,mechanical,brown,185000,2010,diesel,1.5,minivan,False,owned,7500.0,9
13430,Renault,Scenic,mechanical,blue,375000,1999,diesel,1.9,minivan,False,owned,2350.0,10
13431,Renault,Grand Scenic,mechanical,brown,210000,2012,diesel,1.5,minivan,False,owned,9400.0,15
13432,Renault,Logan,mechanical,grey,250000,2009,gasoline,1.4,sedan,False,owned,3100.0,4
13433,Renault,Sandero,mechanical,red,103000,2014,gasoline,1.6,hatchback,False,owned,7500.0,2
13434,Renault,Master,mechanical,white,333000,1997,diesel,2.5,van,False,owned,2499.0,2
13435,Renault,19,mechanical,silver,300000,1991,diesel,1.9,hatchback,False,owned,500.0,6
13436,Renault,Kangoo,mechanical,yellow,285000,2002,diesel,1.5,pickup,False,owned,2350.0,7
13437,Renault,Laguna,mechanical,silver,199119,1998,gasoline,1.6,hatchback,False,owned,2350.0,6
13438,Renault,Laguna,mechanical,blue,282000,2002,gasoline,1.6,hatchback,False,owned,3950.0,4
13439,Renault,Scenic,mechanical,grey,384000,1999,gasoline,1.6,minivan,False,owned,2300.0,9
13440,Renault,Laguna,automatic,red,239000,2008,gasoline,2.0,liftback,False,owned,7100.0,11
13441,Renault,Scenic,mechanical,blue,300000,1998,gasoline,2.0,universal,False,owned,2150.0,19
13442,Renault,Megane,mechanical,grey,192000,2011,diesel,1.5,universal,False,owned,7000.0,14
13443,Renault,Safrane,mechanical,blue,310000,1997,gasoline,2.5,hatchback,False,owned,1700.0,12
13444,Renault,Megane Scenic,mechanical,blue,340000,1997,gasoline,1.6,hatchback,False,owned,2500.0,19
13445,Renault,Laguna,mechanical,silver,380000,2003,diesel,1.9,universal,False,owned,4200.0,3
13446,Renault,Megane,mechanical,blue,30000,2005,diesel,1.5,hatchback,False,owned,3900.0,7
13447,Renault,Megane Scenic,mechanical,silver,334000,2000,diesel,1.9,minivan,False,owned,3500.0,9
13448,Renault,Trafic,mechanical,grey,296000,1992,diesel,2.1,minibus,False,owned,1100.0,3
13449,Renault,Megane,mechanical,grey,162000,2010,diesel,1.5,universal,False,owned,8200.0,4
13450,Renault,Laguna,mechanical,green,200000,1998,gasoline,1.6,hatchback,False,owned,1900.0,10
13451,Renault,Laguna,automatic,grey,250000,1997,gasoline,2.0,hatchback,False,owned,1850.0,2
13452,Renault,19,mechanical,red,300000,1993,gasoline,1.8,sedan,False,owned,800.0,3
13453,Renault,Laguna,mechanical,green,340000,2000,diesel,1.9,hatchback,False,owned,1900.0,7
13454,Renault,Kaptur,automatic,other,60000,2017,gasoline,1.6,universal,False,owned,15175.95,6
13455,Renault,Megane,mechanical,green,204000,1998,gasoline,2.0,sedan,False,owned,1400.0,7
13456,Renault,19,mechanical,silver,450000,1994,gasoline,1.8,sedan,False,owned,616.52,5
13457,Renault,Megane,mechanical,red,290000,1999,gasoline,1.6,hatchback,False,owned,2900.0,8
13458,Renault,Megane,mechanical,green,322222,1999,gasoline,1.6,universal,False,owned,1250.0,8
13459,Renault,Megane,mechanical,blue,400000,1998,gasoline,1.6,minivan,False,owned,800.0,5
13460,Renault,Scenic,mechanical,blue,260000,1998,gasoline,1.6,minivan,False,owned,2222.0,3
13461,Renault,Scenic,mechanical,white,151000,2016,diesel,1.5,minivan,False,owned,9990.0,13
13462,Renault,Laguna,mechanical,white,300000,1996,diesel,2.2,hatchback,False,owned,700.0,2
13463,Renault,Trafic,mechanical,white,170000,2015,diesel,1.6,minibus,False,owned,16950.0,25
13464,Renault,Grand Espace,mechanical,other,318014,2005,diesel,2.2,minivan,False,owned,4500.0,8
13465,Renault,Espace,mechanical,grey,301000,2003,diesel,1.9,minivan,False,owned,4500.0,10
13466,Renault,Sandero,mechanical,other,22400,2016,gasoline,1.6,hatchback,False,owned,9000.0,13
13467,Renault,Laguna,mechanical,black,440000,1998,diesel,2.2,universal,False,owned,1400.0,7
13468,Renault,Scenic,mechanical,grey,410000,2001,diesel,1.9,minivan,False,owned,3350.0,8
13469,Renault,Scenic,mechanical,blue,344000,1998,gasoline,1.6,minivan,False,owned,2500.0,10
13470,Renault,Clio,mechanical,other,76000,2013,gasoline,1.2,universal,False,owned,9115.53,28
13471,Renault,Laguna,mechanical,silver,375000,2001,diesel,1.9,hatchback,False,owned,4200.0,7
13472,Renault,Scenic,mechanical,violet,315000,1998,diesel,1.9,minivan,False,owned,2500.0,4
13473,Renault,Grand Scenic,mechanical,silver,185000,2013,diesel,1.5,minivan,False,owned,11500.0,5
13474,Renault,Megane,mechanical,silver,250000,2004,diesel,1.5,universal,False,owned,3500.0,11
13475,Renault,Sandero,mechanical,black,3000,2018,gasoline,1.6,hatchback,False,owned,7900.0,12
13476,Renault,Safrane,mechanical,silver,312000,1993,gasoline,2.2,hatchback,False,owned,1200.0,16
13477,Renault,Megane,mechanical,blue,235000,1998,diesel,1.9,hatchback,False,owned,650.0,6
13478,Renault,Laguna,mechanical,grey,237339,2001,gasoline,2.0,universal,False,owned,3074.6,9
13479,Renault,Scenic,mechanical,silver,250000,2005,gasoline,1.6,hatchback,False,owned,4505.35,15
13480,Renault,Kangoo,mechanical,silver,245000,2011,diesel,1.5,minivan,False,owned,6500.0,13
13481,Renault,Grand Scenic,mechanical,brown,160000,2014,diesel,1.5,minivan,False,owned,11300.0,17
13482,Renault,Megane,mechanical,black,300000,2003,diesel,1.9,hatchback,False,owned,2900.0,4
13483,Renault,Grand Scenic,mechanical,grey,187000,2011,diesel,1.5,minivan,False,owned,8000.0,4
13484,Renault,Laguna,mechanical,green,310000,1998,gasoline,1.6,universal,False,owned,2750.0,10
13485,Renault,Laguna,mechanical,grey,345000,1998,gasoline,1.8,hatchback,False,owned,2300.0,11
13486,Renault,Master,mechanical,white,370000,1997,diesel,2.5,van,False,owned,2800.0,6
13487,Renault,Kangoo,mechanical,orange,226000,1998,gasoline,1.4,universal,False,owned,2250.0,11
13488,Renault,Laguna,mechanical,red,390000,1997,diesel,2.2,hatchback,False,owned,1300.0,10
13489,Renault,Dokker,mechanical,black,120000,2014,diesel,1.5,minivan,False,owned,10900.0,9
13490,Renault,Scenic,automatic,black,130000,2016,diesel,1.5,minivan,False,owned,11700.0,5
13491,Renault,Laguna,mechanical,red,160000,1999,gasoline,1.8,hatchback,False,owned,2700.0,13
13492,Renault,Megane,mechanical,black,248000,2010,diesel,1.5,universal,False,owned,6600.0,7
13493,Renault,Duster,automatic,green,68081,2015,gasoline,2.0,suv,False,owned,10500.0,13
13494,Renault,Grand Scenic,mechanical,silver,182000,2009,diesel,1.5,minivan,False,owned,7500.0,4
13495,Renault,Logan,mechanical,white,76000,2014,gasoline,1.6,hatchback,False,owned,7600.0,6
13496,Renault,19,mechanical,red,235090,1992,gasoline,1.8,hatchback,False,owned,600.0,3
13497,Renault,Megane,mechanical,green,193467,1997,gasoline,1.6,sedan,False,owned,1750.0,3
13498,Renault,Duster,automatic,white,80000,2016,gasoline,2.0,suv,False,owned,9600.0,4
13499,Renault,Megane,mechanical,green,401000,1998,gasoline,1.6,sedan,False,owned,2100.0,8
13500,Renault,Laguna,mechanical,green,300000,2002,diesel,1.9,hatchback,False,owned,3300.0,6
13501,Renault,Megane,mechanical,other,301500,1995,gasoline,1.6,hatchback,False,owned,1500.0,8
13502,Renault,Megane,automatic,white,255000,2004,gasoline,1.6,universal,False,owned,4600.0,7
13503,Renault,Laguna,mechanical,green,300000,2002,diesel,1.9,hatchback,False,owned,3100.0,6
13504,Renault,Laguna,mechanical,red,450000,1996,gasoline,1.8,universal,False,owned,1350.0,29
13505,Renault,Laguna,mechanical,blue,280000,1997,gasoline,1.8,liftback,False,owned,1000.0,4
13506,Renault,5,mechanical,blue,160000,1988,gasoline,1.1,hatchback,False,emergency,104.33,4
13507,Renault,Laguna,mechanical,blue,313000,1999,diesel,1.9,hatchback,False,owned,2600.0,11
13508,Renault,Grand Espace,mechanical,black,221000,2009,diesel,2.0,minivan,False,owned,9900.0,10
13509,Renault,19,mechanical,red,333333,1993,gasoline,1.7,sedan,False,owned,213.41,2
13510,Renault,Scenic,automatic,blue,135000,2001,gasoline,2.0,universal,False,owned,3500.0,15
13511,Renault,Scenic,mechanical,black,72000,2004,diesel,1.9,hatchback,False,owned,5000.0,11
13512,Renault,Megane Scenic,mechanical,green,235000,2003,gasoline,1.6,minivan,False,owned,2300.0,4
13513,Renault,Grand Scenic,automatic,other,190000,2010,diesel,1.5,minivan,False,owned,7900.0,10
13514,Renault,Symbol,mechanical,grey,200000,2007,gasoline,1.4,sedan,False,owned,2900.0,4
13515,Renault,Megane Scenic,mechanical,blue,400000,1999,diesel,1.9,minivan,False,emergency,2000.0,3
13516,Renault,Safrane,mechanical,violet,300000,1993,gasoline,2.2,hatchback,False,owned,948.5,5
13517,Renault,Megane,mechanical,silver,304000,1999,gasoline,1.6,sedan,False,owned,2400.0,3
13518,Renault,Fluence,automatic,black,43000,2015,gasoline,1.6,sedan,False,owned,10800.0,8
13519,Renault,Logan,mechanical,other,212000,2011,diesel,1.5,sedan,False,owned,4125.96,7
13520,Renault,Kaptur,automatic,orange,46000,2017,gasoline,1.6,suv,False,owned,15000.0,6
13521,Renault,Duster,automatic,black,185000,2013,gasoline,2.0,suv,False,owned,8300.0,9
13522,Renault,Fluence,mechanical,grey,45500,2014,gasoline,1.6,sedan,False,owned,10000.0,10
13523,Renault,Logan,mechanical,red,67400,2017,gasoline,1.6,sedan,False,owned,8200.0,10
13524,Renault,Megane,mechanical,silver,1000000,1998,gasoline,1.4,hatchback,False,owned,850.0,7
13525,Renault,Espace,mechanical,blue,200000,2002,diesel,2.2,minivan,False,owned,4500.0,7
13526,Renault,Laguna,mechanical,green,346000,2001,diesel,1.9,universal,False,owned,4500.0,6
13527,Renault,Clio,mechanical,white,300000,1999,gasoline,1.2,hatchback,False,owned,2100.0,5
13528,Renault,Megane,mechanical,blue,268000,1996,gasoline,1.6,hatchback,False,owned,1100.0,11
13529,Renault,Laguna,mechanical,blue,111111,1996,gasoline,2.0,universal,False,owned,900.0,4
13530,Renault,Laguna,mechanical,grey,12345,2001,diesel,1.9,universal,False,owned,3500.0,5
13531,Renault,Twingo,automatic,green,192566,1999,gasoline,1.2,hatchback,False,owned,1800.0,13
13532,Renault,Megane Scenic,automatic,green,309000,1999,gasoline,2.0,minivan,False,owned,2300.0,11
13533,Renault,Master,mechanical,white,113000,2017,diesel,2.2,minibus,False,owned,27000.0,6
